Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Hardware material (product.metafields.shopify.hardware-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ec-triple-line,EC TRIPLE LINE,"<p><strong>Product Name:</strong><span> </span>EC TRIPLE LINE</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None </span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,EC-MI006 RP,0.0,,0,deny,manual,250000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-triple-line.jpg?v=1740834846,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
r-long-short,R LONG SHORT,<p>R LONG SHORT</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,550000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
es-curve-shell-pattern-rgp,ES CURVE SHELL PATTERN RGP,"<p><strong>Product Name:</strong><span> </span>ES CURVE SHELL PATTERN RGP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear stud,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFES-JB17309 RGP,0.0,,0,deny,manual,350000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/es-curve-shell-pattern-rgp.jpg?v=1740834847,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ek-triangle-shell-ox,EK TRIANGLE SHELL OX,"<p><strong>Product Name:</strong><span> </span>EK TRIANGLE SHELL OX</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Hook,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,HBEK1,0.0,,0,deny,manual,890000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ek-triangle-shell-ox.jpg?v=1740834848,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ec-multi-ball-gp,EC MULTI BALL GP,"<p><strong>Product Name:</strong><span> </span>EC MULTI BALL GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,Gold plate silver earring,true,Title,Default Title,,,,,,,,TFEC-JB13448 GP,0.0,,0,deny,manual,220000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-multi-ball-gp_2.jpg?v=1740834849,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ec-multi-ball-gp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-multi-ball-gp_1.jpg?v=1740834849,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec-double-line-twist-gp,EC DOUBLE LINE TWIST GP,"<p><strong>Product Name:</strong><span> </span>EC DOUBLE LINE TWIST GP</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Earrings,Ear Cuff,Gold plate silver earring,true,Title,Default Title,,,,,,,,TFEC-JB13446 GP,0.0,,0,deny,manual,320000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-double-line-twist-gp_3.jpg?v=1740834849,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ec-double-line-twist-gp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-double-line-twist-gp_1.jpg?v=1740834849,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec-double-line-twist-gp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ec-double-line-twist-gp_2.jpg?v=1740834850,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-flower-pearl,CA FLOWER PEARL,"<p><strong>Product Name:</strong><span> </span>CA FLOWER PEARL</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Brooches & Lapel Pins,Brooch,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,HBECA1,0.0,,0,deny,manual,890000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-pearl_5.jpg?v=1740834850,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ca-flower-pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-pearl_1.jpg?v=1740834850,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-flower-pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-pearl_2.jpg?v=1740834850,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-flower-pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-pearl_3.jpg?v=1740834851,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-flower-pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-pearl_4.jpg?v=1740834851,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-flower-leaf-ox,CA FLOWER LEAF OX,"<p><strong>Product Name:</strong><span> </span>CA FLOWER LEAF OX</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Brooches & Lapel Pins,Brooch,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,HBECA2,0.0,,0,deny,manual,850000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-leaf-ox_4.jpg?v=1740834851,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ca-flower-leaf-ox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-leaf-ox_1.jpg?v=1740834852,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-flower-leaf-ox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-leaf-ox_2.jpg?v=1740834852,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-flower-leaf-ox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-flower-leaf-ox_3.jpg?v=1740834852,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-double-pearl-flower,CA DOUBLE PEARL FLOWER,"<p><strong>Product Name:</strong><span> </span>CA DOUBLE PEARL FLOWER</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> None</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>
<!---->",VIETJEWELERS,Apparel & Accessories > Jewelry > Brooches & Lapel Pins,Brooch,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,HBECA3,0.0,,0,deny,manual,750000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-double-pearl-flower_1.jpg?v=1740834853,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ca-double-pearl-flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-double-pearl-flower_3.jpg?v=1740834853,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-double-pearl-flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-double-pearl-flower_2.jpg?v=1740834853,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-leaf-pearl,CA LEAF PEARL,"<p><strong>Product Name:</strong><span> </span>CA LEAF PEARL</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> CZ</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Brooches & Lapel Pins,Brooch,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,HBECA4,0.0,,-1,deny,manual,1050000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-leaf-pearl_3.jpg?v=1740834853,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ca-leaf-pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-leaf-pearl_1.jpg?v=1740834854,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-leaf-pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-leaf-pearl_2.jpg?v=1740834854,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca-leaf-gem-pearl,CA LEAF GEM PEARL,"<p><strong>Product Name:</strong><span> </span>CA LEAF GEM PEARL</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> CZ</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Brooches & Lapel Pins,Brooch,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,HBECA5,0.0,,-1,deny,manual,950000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-leaf-gem-pearl_2.jpg?v=1740834854,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
ca-leaf-gem-pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/ca-leaf-gem-pearl_1.jpg?v=1740834854,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tftr-jb5691-ox,TFTR-JB5691 OX,<p>TFTR-JB5691 OX</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,312708,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-cross-braid-ox,TR CROSS BRAID OX,<p>TR CROSS BRAID OX</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-open-gem,TR OPEN GEM,<p>TR OPEN GEM</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,290000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-v-multi-gem-gp,TR V MULTI GEM GP,<p>TR V MULTI GEM GP</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,290000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-simple-v,TR SIMPLE V,<p>TR SIMPLE V</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,250000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-arrow,TR ARROW,<p>TR ARROW</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,250000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-crown,TR CROWN,<p>TR CROWN</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,250000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-small-chain,TR SMALL CHAIN,<p>TR SMALL CHAIN</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-dolphin,TR DOLPHIN,<p>TR DOLPHIN</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-hammer,TR HAMMER,<p>TR HAMMER</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-two-leaf,TR TWO LEAF,<p>TR TWO LEAF</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
v-gem-gp,V GEM GP,<p>V GEM GP</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,290000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-v-gem,TR V GEM,<p>TR V GEM</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-three-flower-center,TR THREE FLOWER CENTER,<p>TR THREE FLOWER CENTER</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-two-laef,TR TWO LAEF,<p>TR TWO LAEF</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-big-chain,TR BIG CHAIN,<p>TR BIG CHAIN</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,270000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-gem-center,TR GEM CENTER,"<p><strong>Product Name:</strong><span> </span>TR GEM CENTER</p>
<p><span><strong>Material:</strong> </span><span>S925 Silver </span></p>
<p><strong>Stone:</strong><span> CZ</span></p>
<p><span><strong>Warranty:</strong> </span><span>All of our jewelry products come with a lifetime warranty.</span></p>",VIETJEWELERS,Apparel & Accessories > Jewelry > Rings,Silver ring,"buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",true,Title,Default Title,,,,,,,,TFTR-JB7946-OP OX,0.0,,0,deny,manual,270000,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/TR-JB7946-OP-OX-27716_Azure.jpg?v=1740834862,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
tr-gem-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/TR-JB7946-OP-OX-27716_Bubble_Gem.jpg?v=1740834862,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tr-gem-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/TR-JB7946-OP-OX-27716_Fire_Snow.jpg?v=1740834862,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tr-gem-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/TR-JB7946-OP-OX-27716_Multi_Lavender.jpg?v=1740834862,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tr-gem-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/TR-JB7946-OP-OX-27716_Pacific_Blue.jpg?v=1740834862,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tr-gem-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0660/3033/8244/files/TR-JB7946-OP-OX-27716_Peacock.jpg?v=1740834862,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tr-multi-flower,TR MULTI FLOWER,<p>TR MULTI FLOWER</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,290000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
tr-flower-center,TR FLOWER CENTER,<p>TR FLOWER CENTER</p>,VIETJEWELERS,,"","buy jewelry, buy jewelry in Vietnam, gold jewelry, handmade jewelry, hanoi jewelry, jewellery hanoi, jewellery shops hanoi, jewelry hanoi, jewelry in vietnam, jewelry vietnam, ring, silver jewelry, viet jewelers, viet jewelry, viet jewelrys",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,290000,,true,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
